SRR1294388.trim_1P	184.0	161.0	138.0	95.0	52.0	43.0	34.0	35.0	36.0	31.5	27.0	26.5	26.0	22.0	18.0	18.0	18.0	22.0	26.0	35.5	45.0	40.5	36.0	56.0	76.0	74.5	73.0	103.5	134.0	170.0	206.0	261.0	316.0	429.5	543.0	812.0	1081.0	1544.5	2008.0	3125.5	4243.0	6390.5	8539.0	11708.0	14875.0	19283.5	23695.0	29753.5	35811.5	49016.0	62234.5	232981.0	403717.5	556654.0	709596.0	875480.5	1041345.5	939704.5	838076.0	894893.0	951697.0	882578.0	813455.0	545508.0	277569.5	162530.5	47496.5	30324.0	13151.5	9622.0	6091.5	4557.5	3024.0	2317.5	1611.0	1195.0	780.0	610.5	440.0	342.5	245.0	185.5	126.0	111.5	97.0	83.0	69.0	54.0	39.0	39.5	40.0	33.5	27.0	21.5	16.0	11.0	6.0	4.5	3.0	1.5	0.0
SRR1294389.trim_1P	31.0	20.0	9.0	7.0	5.0	6.5	8.0	6.5	5.0	4.0	3.0	3.5	4.0	15.5	27.0	28.5	30.0	47.5	65.0	94.5	124.0	174.5	225.0	317.5	410.0	565.0	720.0	840.0	960.0	1254.0	1548.0	1833.0	2119.0	2473.0	2825.5	3266.5	3708.0	4060.0	4412.0	4925.0	5437.5	6002.0	6567.5	7224.0	7881.5	8647.5	9411.0	10516.5	11623.0	13611.0	15599.0	17591.5	19584.5	21733.0	23881.0	24213.5	24546.0	23445.5	22344.5	20117.5	17892.5	15041.0	12188.0	9777.0	7365.0	5750.0	4135.5	3305.0	2475.5	2016.5	1556.5	1250.0	944.0	779.5	614.0	493.5	374.0	282.5	191.0	157.0	123.0	93.0	63.0	49.5	36.0	30.5	25.0	21.0	17.0	14.0	11.0	10.0	9.0	7.0	5.0	3.5	2.0	1.5	1.0	0.5	0.0
SRR1294390.trim_1P	243.0	163.5	73.0	71.5	78.5	71.5	73.5	81.0	77.5	89.5	101.5	99.5	101.5	110.0	117.0	108.5	112.5	135.5	152.5	155.0	164.5	225.5	261.5	259.5	309.5	1210.5	16271.0	23391.5	11038.0	4346.0	2699.5	2512.0	2626.5	2885.0	3312.0	4083.5	5223.5	6825.0	9126.0	12675.0	18191.5	25856.5	36480.0	50767.5	69885.5	86985.0	102775.5	125486.5	157818.5	203710.0	263548.5	356570.5	510000.5	739906.5	1004034.0	1229113.0	1416794.0	1550959.0	1585488.5	1499747.0	1308374.5	1080212.0	845995.0	617272.0	429781.5	283134.5	171095.5	104262.5	67230.0	40778.5	22869.5	12832.5	7630.0	4560.5	2439.0	1221.0	610.5	333.0	203.0	137.0	88.0	53.5	37.5	23.5	14.5	9.0	7.5	4.5	2.5	1.5	0.5	1.5	1.0	0.0	1.0	2.0	1.5	2.5	6.5	12.0	15.0
SRR1294391.trim_1P	17.0	13.5	10.0	7.5	5.0	4.5	4.0	6.5	9.0	9.0	9.0	9.0	9.0	11.5	14.0	17.5	21.0	19.0	17.0	16.5	16.0	22.5	29.0	34.5	40.0	46.5	53.0	72.5	92.0	133.0	174.0	240.5	307.0	469.0	631.5	1065.5	1499.0	2554.5	3609.5	6208.0	8807.5	14351.5	19894.5	28810.0	37727.5	50540.5	63356.0	77645.0	91932.5	112649.0	133369.0	318576.5	503796.5	731115.0	958421.5	1213282.0	1468130.5	1317681.5	1167240.0	1198493.5	1229733.0	1080743.0	931748.5	603436.0	275137.5	159589.0	44041.0	27397.5	10756.0	7759.0	4761.5	3460.0	2159.0	1593.0	1027.0	779.5	532.0	438.5	345.0	303.0	261.0	220.5	180.0	142.5	105.0	98.0	91.0	77.5	64.0	56.0	48.0	40.5	33.0	27.5	22.0	15.5	9.0	6.5	4.0	2.0	0.0
SRR1294392.trim_1P	84.0	57.0	30.0	25.0	20.0	28.0	36.0	49.5	63.0	70.5	78.0	94.0	110.0	132.5	155.0	178.0	201.0	246.0	291.0	302.0	313.0	300.0	287.5	327.5	367.0	380.5	394.0	449.0	503.5	636.5	770.0	1061.5	1353.0	1882.5	2412.0	3325.5	4240.0	6508.5	8776.0	14101.5	19430.0	30635.0	41837.0	58881.5	75932.0	100798.0	125686.5	152535.5	179369.5	218356.0	257331.5	481545.5	705777.5	802007.0	898232.5	1049709.5	1201136.5	1031709.5	862298.5	806979.5	751692.5	639495.5	527276.0	340397.5	153524.0	92013.0	30508.0	21524.5	12532.0	9438.5	6349.0	4849.5	3349.0	2585.0	1824.0	1513.0	1201.5	1066.0	931.0	862.5	794.0	755.5	717.0	676.5	635.5	605.0	575.0	537.5	500.0	473.0	445.0	394.0	344.0	295.5	247.0	193.5	140.0	108.5	77.5	46.5	15.0
SRR1294393.trim_1P	76.0	73.5	71.0	46.5	22.0	19.0	16.0	25.0	34.0	32.0	30.0	25.5	21.0	24.0	27.0	31.0	35.0	49.5	63.5	61.5	60.0	67.5	75.0	96.5	118.0	141.0	164.0	221.0	278.0	390.0	502.0	736.0	970.0	1408.5	1847.0	2799.5	3752.0	6021.5	8291.0	14530.5	20771.5	33712.5	46654.0	65646.5	84636.5	113452.0	142275.5	176345.0	210409.5	259869.0	309348.5	768176.0	1226997.5	1438845.0	1650702.0	2034130.0	2417526.5	2264875.0	2112227.0	2046190.5	1980133.5	1668218.5	1356301.5	910670.5	465057.5	273670.5	82288.5	52021.0	21754.0	15776.0	9799.5	7197.0	4593.5	3403.5	2214.0	1723.5	1233.5	981.5	729.0	604.0	479.0	418.5	358.0	307.5	257.0	212.5	168.0	145.0	122.0	104.5	87.0	68.5	50.0	44.5	39.0	27.0	15.0	10.0	5.0	3.5	2.0
SRR1294394.trim_1P	138.0	100.0	62.0	47.0	32.0	33.5	35.0	43.5	52.0	56.0	60.0	67.0	74.0	93.5	113.0	141.0	169.0	215.5	262.0	328.0	394.0	450.0	506.0	608.0	710.5	798.0	885.0	1021.5	1157.5	1382.5	1608.5	1905.0	2203.0	2871.0	3540.0	4707.0	5873.0	8823.5	11776.5	19959.0	28142.5	46621.0	65102.0	89356.5	113691.5	152950.0	192204.0	237296.0	282181.5	350570.0	419218.0	929211.0	1439189.0	1487157.0	1535079.5	1813061.0	2090924.0	1933520.5	1776034.0	1703309.0	1630617.0	1349510.5	1068444.5	697574.0	326752.0	187775.5	48797.0	34157.0	19518.5	15213.0	10910.5	8366.0	5819.0	4638.5	3458.5	2918.5	2381.0	2062.5	1744.0	1498.5	1252.5	1134.5	1017.0	922.5	828.0	741.5	655.0	579.5	504.0	470.0	437.0	375.5	313.0	281.0	248.5	186.0	124.0	93.0	60.5	39.0	19.0
SRR1294395.trim_1P	1989.0	1243.0	497.0	405.0	313.0	330.0	347.0	411.5	476.0	638.0	800.0	1071.5	1343.0	1934.0	2525.5	3932.5	5339.0	6708.0	8076.5	10891.0	13706.0	18155.0	22604.0	29758.5	36913.0	49245.5	61591.0	78317.5	95059.0	121776.5	148525.5	187911.0	227287.0	279449.0	331648.0	401461.5	471272.5	557577.5	643928.0	747440.5	850968.5	957348.0	1063689.5	1168976.0	1274240.0	1353719.5	1433183.5	1482347.0	1531456.5	1564228.0	1596967.5	1570308.5	1543646.5	1489553.5	1435339.0	1354413.0	1273533.0	1173273.0	1072971.5	963827.5	854724.5	770726.0	686747.5	608692.5	530615.0	459063.0	387547.5	328326.0	269107.0	222995.5	176908.5	144832.0	112763.0	91293.0	69827.0	55277.5	40751.0	31215.5	21679.5	17058.5	12438.0	9374.0	6310.0	4917.5	3525.5	2560.5	1594.0	1243.0	892.5	704.0	516.0	415.0	314.0	261.5	209.0	182.0	155.0	116.0	77.0	49.0	21.0
SRR1294396.trim_1P	245.0	268.5	292.0	248.0	204.0	192.0	180.0	203.0	226.0	235.0	244.0	265.5	287.0	278.0	269.0	363.5	458.0	661.0	864.5	1300.5	1736.0	2519.5	3303.0	4842.5	6381.5	8898.5	11416.5	15546.5	19675.5	27662.5	35651.0	47907.5	60162.0	82616.0	105074.0	143834.0	182594.5	237491.5	292384.5	407101.5	521839.5	641555.0	761255.0	817429.0	873601.5	963262.5	1052920.5	1076058.5	1099195.0	1157105.5	1215060.0	1879675.0	2544218.5	2081360.0	1618533.0	1544977.0	1471382.0	1056927.5	642497.0	414675.5	186863.0	137527.0	88192.5	66407.0	44624.5	33441.0	22254.0	16411.5	10571.0	7878.5	5186.0	4020.0	2854.0	2301.5	1749.0	1454.0	1159.0	1010.0	861.0	784.0	707.0	627.5	548.0	472.5	397.5	364.5	331.0	295.0	259.0	219.5	180.0	152.5	125.0	95.5	66.0	47.0	28.0	18.0	8.0	5.0	2.0
SRR1294397.trim_1P	169.0	136.5	104.0	93.0	82.0	102.5	123.0	135.0	147.0	151.5	156.0	172.0	188.0	181.0	174.0	255.5	337.0	442.0	547.0	828.5	1110.0	1566.0	2022.0	2910.5	3800.0	5297.5	6796.0	9215.5	11633.5	16020.5	20412.5	27411.0	34414.5	46240.5	58068.0	77592.0	97132.0	123939.5	150732.5	202741.0	254792.0	308432.5	362073.0	393195.0	424304.0	464038.5	503754.0	513309.5	522866.5	547513.5	572239.5	613992.0	655532.5	552166.5	448820.5	399278.0	349743.5	264642.0	179568.5	130025.0	80497.5	60981.5	41485.5	31746.0	22016.0	16788.5	11565.0	8925.0	6282.5	4981.0	3685.0	3055.5	2424.0	2028.5	1634.0	1419.5	1205.0	989.0	773.0	641.0	509.0	396.5	284.0	218.5	153.0	121.5	90.0	63.0	36.0	25.5	15.0	11.0	7.0	3.5	0.0	0.5	1.0	0.5	0.0	1.5	3.0
SRR1294398.trim_1P	886.0	777.5	669.0	566.5	464.0	442.5	421.0	487.0	553.0	518.0	483.0	482.0	481.0	519.5	558.0	637.0	716.0	1008.0	1300.0	1686.0	2072.0	2964.5	3857.0	5628.0	7399.0	10298.0	13198.0	17713.0	22227.5	30240.0	38251.0	50621.5	62994.0	82569.5	102146.0	135339.5	168537.0	220175.0	271804.0	400213.5	528636.0	612390.0	696138.0	727659.5	759178.0	828639.5	898104.0	900863.5	903621.0	920444.0	937289.0	1361741.5	1786175.0	1712922.5	1639653.5	1611869.0	1584073.5	1138220.5	692375.5	443966.0	195565.0	145790.5	96020.5	73402.5	50785.0	38497.5	26211.0	19837.0	13463.0	10251.5	7039.5	5523.0	4008.5	3356.0	2701.5	2279.5	1857.5	1665.0	1473.0	1305.0	1137.0	985.0	833.0	790.5	747.5	674.0	601.0	521.0	441.0	374.0	307.0	253.0	199.0	149.0	99.0	74.0	49.0	39.0	29.0	15.0	1.0
SRR1294399.trim_1P	424.0	353.0	281.5	230.0	179.0	203.5	227.5	233.5	240.0	263.5	287.0	274.0	261.0	277.0	293.0	395.5	498.0	591.0	684.0	949.0	1214.5	1642.0	2069.5	3070.5	4071.0	5542.0	7013.0	9111.0	11212.5	15284.5	19354.0	25323.5	31292.5	40221.0	49153.0	62379.0	75606.5	94268.5	112928.0	145606.0	178282.5	209445.5	240619.5	264075.0	287519.5	313960.0	340390.5	349291.0	358209.0	366230.0	374267.5	379872.5	385438.0	361695.5	337965.0	304199.0	270423.5	217648.5	164875.0	127980.5	91096.0	72274.0	53452.5	42829.5	32207.0	25876.0	19542.5	15962.0	12382.5	10266.5	8151.0	6983.5	5817.0	5159.0	4498.5	3960.5	3423.5	3172.0	2921.0	2767.0	2614.0	2358.5	2102.5	2007.0	1911.0	1805.0	1698.5	1549.0	1399.5	1300.5	1201.0	1024.5	849.0	722.5	595.0	451.5	309.0	211.0	112.0	64.0	17.0
SRR1294400.trim_1P	21.0	13.5	5.5	3.5	1.5	4.0	6.5	4.0	3.0	3.0	4.0	4.0	4.0	6.0	4.0	4.0	9.0	12.5	9.5	10.5	19.5	25.5	55.5	148.0	258.5	484.0	1164.0	2101.5	3665.5	6050.5	8665.5	12360.5	16646.0	20677.0	24381.0	28305.0	31762.0	32212.5	31024.5	28840.5	25342.0	22196.5	21932.5	25587.5	33225.5	46972.5	68879.0	99674.0	141554.5	197862.5	269819.5	358194.0	463647.5	581386.5	708417.0	840127.0	967419.5	1079399.0	1168546.0	1229921.5	1258521.0	1252649.5	1215717.0	1156070.0	1076260.5	978490.0	869383.0	758187.0	650468.5	551595.0	465188.0	387984.5	320652.5	264909.5	218645.5	179184.0	145505.0	117919.0	94156.5	73519.5	56298.5	41610.0	29097.0	18741.0	10926.0	5618.0	2536.5	1108.0	500.0	250.0	151.5	102.5	71.5	47.0	25.0	15.5	9.0	7.0	5.5	4.0	4.5
SRR1294401.trim_1P	4043.0	2517.0	811.0	567.5	453.5	420.0	408.5	377.5	376.0	351.5	349.5	372.0	373.0	419.5	464.0	488.5	565.0	690.5	905.5	1262.0	1836.5	2707.0	4080.5	6270.5	9823.0	14655.0	21291.0	30111.5	40859.5	54728.0	70998.5	89975.0	112802.0	138309.0	167153.5	202425.5	240486.5	281025.5	327825.0	369880.5	404022.5	436408.0	461724.5	483459.5	502750.5	522815.5	523201.0	517031.5	515227.5	500507.5	481931.5	445531.5	408630.0	392652.5	375717.5	338444.0	289977.5	248416.5	214800.0	180521.0	147885.5	126102.0	111665.5	96435.0	83268.0	72850.0	62578.5	52495.5	44097.5	37119.0	31136.0	26132.5	21730.0	17765.0	14266.0	11291.5	8919.5	6740.5	5042.0	3708.5	2594.5	1807.5	1226.0	800.0	513.5	318.5	200.0	132.5	95.0	79.0	57.5	39.5	28.0	21.5	12.5	7.0	6.5	3.0	1.5	0.5	0.0
SRR1294402.trim_1P	6258.0	3939.5	1284.5	856.0	803.0	796.0	798.5	997.0	1224.0	1446.5	1769.0	2232.0	2945.5	3709.0	4549.5	5539.5	6672.5	7813.5	8778.5	9754.5	10546.5	11009.5	11260.0	11270.0	11119.0	11094.5	11073.0	11039.0	11775.0	12741.0	12955.5	14023.5	16378.5	19934.0	26318.5	33864.0	42874.5	54584.0	70469.5	95104.5	133776.0	187840.0	262855.0	367163.0	500298.5	663497.0	854818.0	1061274.5	1267671.0	1446801.5	1582215.5	1661531.5	1663907.5	1593277.0	1464207.0	1289472.0	1086707.0	874810.0	675322.0	506654.0	371683.5	266025.0	187849.5	129277.0	84361.5	56129.5	37870.5	24105.0	16293.5	11917.0	7512.5	4112.0	2603.5	1803.0	1436.0	1102.5	735.0	549.0	462.0	518.5	456.0	254.5	162.0	134.5	112.5	82.5	68.0	54.0	48.5	41.5	24.5	20.5	22.5	13.5	7.5	4.0	2.5	1.5	1.0	1.0	0.0
SRR1294403.trim_1P	231.0	148.5	52.5	34.5	24.0	20.5	22.0	21.0	21.5	22.5	26.5	32.5	39.0	42.0	50.5	62.0	78.0	96.0	115.5	135.5	148.0	175.0	206.0	273.5	425.0	700.5	1247.0	1949.5	2746.0	4325.5	6789.5	11358.5	19579.0	30864.0	47129.0	74190.5	114874.0	169206.5	236905.5	322961.0	430630.0	557051.0	695247.5	840365.0	983013.0	1103711.5	1194793.5	1249060.0	1264261.0	1241617.5	1181322.0	1089907.0	976724.5	849945.0	720538.0	592817.5	479525.5	386291.5	304719.5	234737.5	174612.5	135584.5	107970.5	80935.0	60230.5	45888.5	35170.5	25223.5	17801.5	13401.0	9251.0	5264.0	2935.0	1425.5	836.5	585.0	459.0	369.5	287.5	211.5	158.0	127.0	113.5	100.5	80.0	78.5	73.0	49.5	37.0	36.5	34.5	29.0	21.5	13.0	6.5	3.0	2.0	1.0	0.0	0.0	0.5
SRR1294404.trim_1P	891.0	567.0	196.5	129.5	108.0	100.5	86.5	78.0	80.0	98.5	125.5	123.5	112.0	117.5	154.5	207.0	238.0	292.0	418.5	520.5	665.0	885.5	1365.5	2070.5	2811.0	3716.5	5037.0	6968.0	9207.5	12291.5	16899.0	23546.0	32280.0	44163.5	60609.0	83298.5	113521.0	151127.5	195760.0	251229.5	318998.0	398811.5	485395.5	574647.0	665582.0	755559.5	842450.0	913125.5	963014.0	989631.5	993873.0	981621.0	950991.0	900045.0	827865.5	738996.0	649313.0	565354.5	474629.0	382270.0	302156.5	235154.0	179761.0	135947.0	98233.5	66837.0	44506.5	30046.5	21201.5	14193.5	9070.5	5448.5	3337.0	2115.0	1355.0	881.0	641.0	521.5	422.5	313.5	231.0	162.5	132.0	118.5	91.5	73.5	69.0	59.0	44.0	38.5	34.0	25.0	15.5	7.0	4.0	4.5	2.0	1.0	0.5	0.0	0.5
SRR1294405.trim_1P	207.0	142.5	58.5	31.5	21.5	19.0	18.5	19.5	21.5	20.5	19.5	23.0	25.5	26.5	31.0	44.5	43.5	62.0	101.0	103.0	114.0	143.5	205.0	251.0	273.0	330.5	469.0	766.0	1097.0	1542.0	2362.0	3772.5	6098.0	10038.0	16288.5	24530.0	36320.5	53509.0	75744.5	104289.0	140386.5	184604.5	237608.0	297566.5	360047.0	430935.5	507460.5	577714.0	638967.0	698158.5	747809.0	783109.0	822251.5	855542.0	878600.0	899904.5	928688.5	955120.5	962090.0	955740.5	934311.0	895121.5	829934.0	759541.0	699209.5	628453.5	545265.0	456898.0	378436.0	315188.0	258282.5	208119.0	165115.0	130794.0	102074.5	75670.5	55032.5	39338.5	27203.0	17843.0	11295.0	7205.5	4487.5	2906.5	1893.0	1230.5	864.5	589.0	410.5	312.0	237.5	171.0	113.0	78.5	46.0	23.5	16.0	9.5	4.5	2.5	1.0
SRR1294406.trim_1P	1006.0	649.5	217.5	139.0	127.5	107.0	99.5	120.0	141.5	171.5	216.0	244.0	286.5	352.0	440.5	551.5	677.0	835.0	1001.0	1146.0	1301.0	1437.5	1597.5	1797.5	2005.0	2303.0	2670.5	3229.5	4135.5	5878.5	8429.0	11573.5	16291.0	23225.0	33558.5	48588.0	69611.5	101051.0	145192.0	206168.5	292693.0	404569.0	539584.0	699469.5	878011.5	1052248.5	1197200.5	1303506.5	1362233.0	1351698.5	1278601.0	1165446.5	1019429.0	858858.5	700281.0	553055.5	425063.0	318415.0	230165.0	161880.5	112393.0	76461.0	51160.5	32616.0	20711.0	13743.5	9565.0	6641.0	4211.5	2714.5	1743.5	1209.5	1015.5	829.5	652.0	571.5	494.5	329.0	213.0	163.5	144.0	134.0	123.0	113.0	95.5	78.0	68.5	57.5	46.0	45.5	34.5	23.0	18.5	13.0	8.5	3.5	2.0	1.0	0.5	0.0	0.0
