,MMETSP_id,NCGR,DIB
114,MMETSP1328,0.11086789974827624,0.2548799325937368
115,MMETSP1469,0.16335282651072125,0.3477970627503338
116,MMETSP1462,0.14823751573646665,0.21850446050818365
117,MMETSP1323,0.15485668789808918,0.337809585075587
118,MMETSP0815,0.15549503202703385,0.27715206925489155
119,MMETSP0040,0.10547754314503162,0.3242379547689282
120,MMETSP1074,0.13091339514697178,0.2201837115630219
121,MMETSP1410,0.1270718232044199,0.27729519245169987
122,MMETSP0909,0.1920993526225393,0.33512994683992914
123,MMETSP1006,0.17380843263061413,0.3696474319873124
124,MMETSP1090,0.15082877071926798,0.28114785618150356
125,MMETSP0809,0.1143317230273752,0.4477968309094856
126,MMETSP1068,0.17003912800447177,0.28658619286586196
127,MMETSP1174,0.12434141201264488,0.26939137697045623
128,MMETSP0883,0.14532722399930836,0.2550371155885472
129,MMETSP0100,0.13954134815844335,0.29046225863077824
130,MMETSP0955,0.1383621587830798,0.3639530832655905
131,MMETSP1447,0.1563564875491481,0.3205657978385251
132,MMETSP1435,0.19597989949748743,0.3065875741492351
133,MMETSP1387,0.11215860252322196,0.2506554307116105
134,MMETSP0225,0.34782608695652173,0.8012048192771084
135,MMETSP1374,0.07899639796298596,0.20852062532320298
136,MMETSP1128,0.13661075766338923,0.2951080050825921
137,MMETSP0733,0.1905653107282435,0.2758867198240308
138,MMETSP1450,0.2184720041862899,0.3450730846774194
139,MMETSP1311,0.17357723577235773,0.3781058696435002
140,MMETSP0196,0.5499741066804764,0.5431578947368421
141,MMETSP0232,0.9748984865263935,0.6614420062695925
142,MMETSP1363,0.14236307971425333,0.2529521889400922
143,MMETSP0580,0.11766689143627782,0.2753211202358391
144,MMETSP1422,0.1265398875732568,0.2735453840186191
145,MMETSP0578,0.13000625782227784,0.2870995341762525
146,MMETSP0416,0.20258203946994255,0.3319988137603796
147,MMETSP0798,0.20329855267586672,0.6300874857360212
148,MMETSP1403,0.11597010794353722,0.27449378007808956
149,MMETSP0806,0.136672679339531,0.2632712292856474
150,MMETSP1067,0.15081967213114755,0.2765591621945501
151,MMETSP1471,0.157704473565296,0.3430446194225722
152,MMETSP0292,0.19098103628490368,0.3567695161018378
153,MMETSP1330,0.14307603907297453,0.36576239476145933
154,MMETSP0906,0.18138682195621697,0.3150676313306071
155,MMETSP0158,0.09165674710529163,0.20292762669044434
156,MMETSP1009,0.18218232044198895,0.39872299959244667
157,MMETSP1167,0.15433287482806052,0.40538262387862
158,MMETSP0890,0.12493200362647325,0.3308202653799759
159,MMETSP1414,0.12262131303520457,0.2644807052818808
160,MMETSP1355,0.14541772151898735,0.345898739774486
161,MMETSP1083,0.1583401241145866,0.3147489327099004
162,MMETSP0974,0.12440138713051137,0.17276378636561007
163,MMETSP0693,0.27463965718737826,0.3139708072683944
164,MMETSP0811,0.11194684718565877,0.4186436884512086
165,MMETSP0044,0.8,0.8253968253968254
166,MMETSP0705,0.14120764717016845,0.3187605633802817
167,MMETSP1466,0.15211824953445066,0.3254249046132501
168,MMETSP0318,0.12191880135331078,0.28431372549019607
169,MMETSP0419,0.1923267633568861,0.32120889519753965
170,MMETSP1394,0.10887703460538914,0.27253144925038775
171,MMETSP0199,0.15111253401632785,0.33679893170545594
172,MMETSP0161,0.15493462296256494,0.33792790063617084
173,MMETSP0493,0.11916243654822335,0.27366982800192896
174,MMETSP1127,0.146127562642369,0.320490760828907
175,MMETSP1049,0.127585074953496,0.3094227504244482
176,MMETSP0113,0.2168688754083061,0.3417120152025568
177,MMETSP1370,0.10295302013422819,0.3118375543902711
178,MMETSP0593,0.14618673286443248,0.2967758102238557
179,MMETSP1388,0.13854047890535917,0.22042253521126762
180,MMETSP0405,0.175993672137631,0.3516156462585034
181,MMETSP0018,0.5238095238095238,0.9876066639577408
182,MMETSP0752,0.16887325886084678,0.303220166108116
183,MMETSP1443,0.10853186723681531,0.2737516005121639
184,MMETSP1309,0.16326530612244897,0.34019638897687676
185,MMETSP0099,0.14303221288515405,0.30829294561120085
186,MMETSP1055,0.15355706467989713,0.2962320909600775
187,MMETSP0092,0.5980722891566265,0.5398852971845672
188,MMETSP0929,0.11182462356067316,0.2553386211104332
189,MMETSP0753,0.142974527526705,0.31350912778904666
190,MMETSP1148,0.7272727272727273,0.5588235294117647
191,MMETSP0922,0.5377033021192705,0.72607861936721
192,MMETSP0404,0.12163353246498874,0.2507926237463604
193,MMETSP1389,0.22002893757751138,0.4019643696776553
194,MMETSP1371,0.10290642722117202,0.30438750676041104
195,MMETSP0105,0.12946797757971149,0.3171713917525773
196,MMETSP0098,0.14065817409766454,0.501831327593588
197,MMETSP1449,0.13269362577107607,0.2796666666666667
198,MMETSP1442,0.12380793039986615,0.2582423765050073
199,MMETSP0160,0.1516630153355905,0.304989630352568
200,MMETSP1395,0.16554480437526295,0.526213171577123
201,MMETSP0418,0.1819571865443425,0.29929109437306156
202,MMETSP1048,0.15872499593429826,0.32682523530908164
203,MMETSP0492,0.1141110545084055,0.27118832832163936
204,MMETSP1354,0.21166666666666667,0.44466600199401796
205,MMETSP1415,0.11978307003065315,0.25836172189532364
206,MMETSP0891,0.1160513643659711,0.29094430992736076
207,MMETSP1166,0.1451900767446011,0.30226597778772224
208,MMETSP0785,0.12484173208407191,0.19920688491393856
209,MMETSP1008,0.1716796875,0.3520164397636784
210,MMETSP0907,0.18125334761649706,0.32017162044521824
211,MMETSP0152,0.15754446356855994,0.2780035267959825
212,MMETSP1467,0.1287306724199928,0.2645140247879974
213,MMETSP1326,0.18337531486146097,0.3454203262233375
214,MMETSP1114,0.15541203400915632,0.282439744220364
215,MMETSP0661,0.10271261302554273,0.33393136255521577
216,MMETSP0975,0.12417628922072427,0.18579922250171507
217,MMETSP1082,0.12100708103855232,0.26913319238900635
218,MMETSP1402,0.1402947719688543,0.30310103367789265
219,MMETSP1171,0.09802795328355352,0.25903688273495895
220,MMETSP1470,0.17085987261146496,0.3801157417044839
221,MMETSP1066,0.12453604219574135,0.28228519299846055
222,MMETSP0807,0.14814814814814814,0.3127480737800607
223,MMETSP1103,0.07095393625408267,0.18533161207035662
224,MMETSP0713,0.11477289009886803,0.2706958740212897
225,MMETSP0977,0.10943000524305295,0.19635128472031996
226,MMETSP1080,0.14315216370975312,0.26581943341276143
227,MMETSP0819,0.1657722122838402,0.32323581735520857
228,MMETSP1116,0.09139015127933761,0.22314768202828245
229,MMETSP1001,0.103690036900369,0.23699874686716793
230,MMETSP0905,0.10600811640106898,0.22029488291413704
231,MMETSP0150,0.11926153846153846,0.23462783171521034
232,MMETSP0893,0.1378633850543963,0.33686926605504586
233,MMETSP1164,0.12288512911843277,0.23794798166657463
234,MMETSP0998,0.10046280618579975,0.23390219417754196
235,MMETSP1064,0.11751662971175167,0.2795477903391572
236,MMETSP1338,0.09457612742095095,0.22359830185917143
237,MMETSP1472,0.13469675599435826,0.2952472395583293
238,MMETSP1333,0.10587786259541984,0.3109018020472502
239,MMETSP1180,0.10012062726176116,0.3330488845544313
240,MMETSP0912,0.8607946651847735,0.24111675126903553
241,MMETSP1178,0.2249769372693727,0.2588437528272867
242,MMETSP1400,0.11456970965210568,0.2501334757074212
243,MMETSP1440,0.22193713919178962,0.32571664260672306
244,MMETSP1138,0.17140051367276024,0.3668715427166564
245,MMETSP1432,0.09766290047980189,0.238736351107813
246,MMETSP0563,0.16059646344681974,0.3070435733250039
247,MMETSP0347,0.5975609756097561,0.8423604757548033
248,MMETSP0229,0.675,0.7878787878787878
249,MMETSP0468,0.11137221989089383,0.2666806988002526
250,MMETSP1124,0.1024871024871025,0.2625553350633491
251,MMETSP0820,0.1614742934967654,0.313443243512477
252,MMETSP0086,0.2427587998441356,0.4171137103157154
253,MMETSP0945,0.17357864575478812,0.43605791686127976
254,MMETSP0110,0.10498237591692865,0.2362012987012987
255,MMETSP1425,0.10204271989553214,0.2778030216971487
256,MMETSP0235,0.026013771996939557,0.5241953634931352
257,MMETSP1397,0.17260894170911148,0.28505113024757806
258,MMETSP0169,0.4501192368839428,0.40931835872345157
259,MMETSP0007,0.1553238199780461,0.30381866904868243
260,MMETSP0852,0.12348484848484849,0.27780299591466184
261,MMETSP0937,0.8963239031001186,0.21241830065359477
262,MMETSP0111,0.13376623376623376,0.3183003883832821
263,MMETSP0944,0.11409574468085107,0.26721654143833684
264,MMETSP1456,0.14770498234601806,0.3173765548435733
265,MMETSP0491,0.1732098325614535,0.3481939277571103
266,MMETSP0936,0.1403747870528109,0.28412600370599134
267,MMETSP0190,0.2581645983017635,0.5118277539071722
268,MMETSP0853,0.11798010711553175,0.2811879315236924
269,MMETSP0234,0.053953488372093024,0.40938890189651134
270,MMETSP1396,0.3236423477783873,0.627456426637039
271,MMETSP1424,0.1043979057591623,0.28616271620755923
272,MMETSP1057,0.9590082232743583,0.35294117647058826
273,MMETSP1139,0.12080348363534205,0.30332458442694665
274,MMETSP1441,0.17593324116136677,0.28466688884176083
275,MMETSP1140,0.12915080719254496,0.29732990188193664
276,MMETSP0011,0.1282602464889653,0.33950154748330347
277,MMETSP1433,0.14314257171400027,0.3052199504337051
278,MMETSP0223,0.37037037037037035,0.7573529411764706
279,MMETSP0290,0.11700072446269018,0.3442828310947178
280,MMETSP1473,0.13169200264375414,0.3172392448158465
281,MMETSP1339,0.1533356024506467,0.37028505614742296
282,MMETSP1065,0.14816602316602318,0.29486379704720317
283,MMETSP1401,0.11037250721183996,0.2187917074472818
284,MMETSP0913,0.11794697484704283,0.22319526627218936
285,MMETSP0918,0.15046328308671,0.3091296508769054
286,MMETSP0885,0.13381283591527032,0.2325343964217998
287,MMETSP1117,0.09349752410737555,0.22379480243454739
288,MMETSP0818,0.16080275421949786,0.3154196357878068
289,MMETSP1081,0.10778032036613272,0.30483764082173626
290,MMETSP0206,0.17398869073510223,0.49133937562940583
291,MMETSP1165,0.1346193521766041,0.29876151546580443
292,MMETSP0892,0.12819447330147518,0.3756871693807696
293,MMETSP0786,0.1139061394544454,0.19984899962249905
294,MMETSP0151,0.1683396908251355,0.3974147947327653
295,MMETSP0904,0.10518455301898869,0.24936439222153509
